,Company,Net Income Incl Extra Before Distributions,Percentage of Green Products,Date,ESG Period Last Update Date,ESG Score,ESG Controversies Score,Environmental Controversies Count,Human Rights Controversies,Business Ethics Controversies,Wages Working Condition Controversies Count,Controversies Customer Health & Safety,Waste Recycling Ratio,Waste Total,Total Renewable Energy To Energy Use in million,Total Renewable Energy,Environmental Expenditures,"CO2 Equivalent Emissions Indirect, Scope 3 To Revenues USD in million Score",Estimated CO2 Equivalents Emission Total,Water Use To Revenues USD in million,Environmental Pillar Score,Emissions Score,Environmental Innovation Score,Resource Use Score,Total CO2 Equivalent Emissions To Revenues USD in million,Energy Use Total,Board Meeting Attendance Average,"Board Gender Diversity, Percent",CSR Strategy Score,Management Score,Shareholders Score,ESG Reporting Scope,Board Size,Total Donations To Revenues in million,Product Responsibility Score,Workforce Score,Human Rights Score,Community Score,Women Managers,Gender Pay Gap Percentage,Women Employees,Employees With Disabilities,Policy Diversity and Opportunity Score,Training Hours Total,Average Training Hours
232,EA.OQ,1019000000.0,,2018-03-31,2023-10-11T00:00:00Z,51.5960582712643,100.0,,,,,,,,,,,,33887.5,,34.7307766006953,52.020202020202,0.0,69.5121951219512,,,80.0,27.2727272727273,0.0,65.4166666666667,65.05,,11.0,,35.9493670886076,79.9773755656109,0.0,71.0407239819005,,,,,60.2941176470588,,
233,EA.OQ,3039000000.0,,2019-03-31,2024-09-12T00:00:00Z,54.642332526424,100.0,,,,,,,,,,,,27049.9,,36.1335045438826,55.4964539007092,0.0,71.4028776978417,,,79.0,22.2222222222222,0.0,72.0770946161198,60.4810449187639,,9.0,252.525252525253,35.181236673774,73.3269598470363,0.0,82.5047801147227,,,,,60.3250478011472,,
234,EA.OQ,837000000.0,,2020-03-31,2024-06-14T00:00:00Z,48.8968065173787,44.1666666666667,,,,,,74.0,,,,,,15353.3,45.0883149720065,37.8283449007133,56.1298076923077,0.0,76.0651629072682,,,86.0,22.2222222222222,22.6604278074866,52.7962515114873,45.2388149939541,100.0,9.0,,34.5092024539877,84.5307917888563,19.8879551820728,69.8680351906158,,,23.9,,57.6246334310851,,
235,EA.OQ,789000000.0,,2021-03-31,2024-09-11T00:00:00Z,56.5271313296391,100.0,,,,,,,,,,,,41125.7,24.0072168218156,38.0188577793141,45.1818181818182,0.0,83.93536121673,,342116.0,86.0,22.2222222222222,22.6146547179758,54.0739670615429,80.6269864201098,100.0,9.0,1421.2115828744,34.2704149933066,88.2314694408322,55.531453362256,79.6488946684005,22.3,100.0,24.5,,56.371911573472,160000.0,14.55
236,EA.OQ,802000000.0,,2022-03-31,2024-09-10T00:00:00Z,72.0031575006581,55.3571428571429,,,,,,,,130000.0,51025.0,,,31900.0,33.2999570876842,43.6819183177815,70.782208588957,0.0,83.8576158940397,4.56300958375054,392500.0,90.0,33.3333333333333,50.8219821512447,84.5884658454647,75.1819708846585,100.0,9.0,1358.89000143041,33.8528678304239,84.2648845686513,86.7592592592593,95.4434993924666,24.7,100.0,25.5,,56.0753341433779,173000.0,13.41
237,EA.OQ,1273000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,TMUS.OQ,247000000.0,,2013-12-31,2022-07-28T00:00:00Z,34.7604618885955,90.2173913043478,,,,,,,,,,,,885398.0,,5.73122529644268,0.0,18.8311688311688,0.0,,,75.0,9.09090909090909,0.0,67.1954964176049,31.8833162743091,,11.0,,9.82905982905983,21.9230769230769,62.3287671232877,74.6153846153846,,,,,60.9848484848485,,
239,TMUS.OQ,733000000.0,,2014-12-31,2022-08-10T00:00:00Z,35.3853330620434,100.0,,,,,,,,,,,,1251310.0,,5.38176033934251,0.0,17.6829268292683,0.0,,,75.0,9.09090909090909,0.0,82.7533265097236,19.7031729785056,,11.0,,10.8,21.2686567164179,54.4303797468354,70.5223880597015,,,,,61.0294117647059,,
240,TMUS.OQ,1460000000.0,,2015-12-31,2022-08-11T00:00:00Z,32.7708310718163,100.0,,,,,,,,,,,,1552530.0,,5.50026191723414,0.0,18.0722891566265,0.0,,,75.0,9.09090909090909,0.0,54.2585784313726,23.3762254901961,,11.0,,14.5038167938931,32.5,55.3571428571429,69.6428571428571,,,43.0,,59.1549295774648,,
241,TMUS.OQ,4536000000.0,,2016-12-31,2024-01-19T00:00:00Z,40.4920490972655,75.0,,,,,2.0,53.383,8662.0,,,,11.8181818181818,1145477.0,8.56417711389704,28.1934690549462,21.9827586206897,14.8809523809524,46.0526315789474,30.5542011202988,8706189.6,75.0,9.09090909090909,0.0,62.6493174061433,18.707337883959,,11.0,82.279754601227,14.8936170212766,34.3137254901961,59.8837209302326,80.0653594771242,,,42.0,,58.974358974359,,
242,TMUS.OQ,2888000000.0,,2017-12-31,2024-01-19T00:00:00Z,41.3180861832143,73.6111111111111,,,,,,49.703,10096.0,14088.0978866973,144025.2,,13.4920634920635,1145000.0,9.56073293271599,35.3547045551558,29.2,14.1304347826087,60.0806451612903,28.199192197813,10223182.8,75.0,9.09090909090909,0.0,50.5322802197802,34.0831043956044,,11.0,276.166756969757,17.4050632911392,42.3076923076923,50.0,86.6863905325444,,,42.0,,59.4674556213018,,
243,TMUS.OQ,3468000000.0,,2018-12-31,2024-09-12T00:00:00Z,41.9899714803555,25.6410256410256,,,,,,60.76673,10147.0,179975.046787274,2077200.0,,20.4225352112676,1279127.0,9.18399907642577,64.4682757911361,42.910447761194,62.8865979381443,87.410071942446,29.5342184253059,11541600.0,75.0,8.33333333333333,0.0,38.8833333333333,14.1833333333333,,12.0,327.775640729624,18.6746987951807,37.2159090909091,41.5966386554622,81.5340909090909,,,42.0,,58.2386363636364,,
244,TMUS.OQ,3064000000.0,,2019-12-31,2024-09-12T00:00:00Z,41.111490095142,1.25,,,,,,61.63353,9305.0,179405.712686619,4255858.8,,8.82352941176471,2725060.0,22.8195030890262,67.9705234915179,56.5068493150685,62.1359223300971,84.5394736842105,60.5596470954265,23721980.4,75.0,8.33333333333333,46.8476357267951,24.4186046511628,7.94839120739089,100.0,12.0,387.84348193253,18.0,34.8648648648649,42.910447761194,80.2702702702703,,,42.0,,54.5945945945946,,
245,TMUS.OQ,3024000000.0,,2020-12-31,2024-09-12T00:00:00Z,59.3604638515355,97.6744186046512,,,,,,67.66957,24356.0,244770.4747292,6308125.2,,29.5698924731183,2808976.0,15.8875681681945,71.4465867170003,67.3780487804878,60.8108108108108,84.8214285714286,41.0687018436481,25771593.6,75.0,14.2857142857143,77.2393048128342,15.8857315598549,19.3923821039903,100.0,14.0,13441.6678655497,62.1621621621622,67.7835051546392,72.7586206896552,95.6185567010309,35.8,,40.6,4.392,54.1237113402062,3700000.0,49.33333
246,TMUS.OQ,2590000000.0,,2021-12-31,2024-09-11T00:00:00Z,59.3090670543642,6.57894736842105,,,,,,69.09047,40606.18,972308.416276427,28101877.2,,36.5,2964080.0,13.1628722634115,79.7577327879401,75.2906976744186,62.0535714285714,99.7159090909091,36.9964053021793,28902225.6,75.0,26.6666666666667,85.2134949920928,19.199653279399,28.243282288356,100.0,15.0,23621.822424424,45.7894736842105,63.5204081632653,75.4716981132076,93.6224489795918,35.8,,40.9,5.71067,53.3163265306123,5400000.0,72.0
247,TMUS.OQ,8317000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,CB.N,2853000000.0,,2013-12-31,2022-08-17T00:00:00Z,39.5553342117087,100.0,,,,,,,,,,,52.8846153846154,54449.0,,57.9695958659739,55.8252427184466,7.40740740740741,34.6938775510204,2.82367888813981,,75.0,8.33333333333333,44.3548387096774,66.875,19.375,100.0,12.0,207.436602188456,32.3529411764706,43.2885906040268,0.0,37.5,,,,,60.8552631578947,,
249,CB.N,2834000000.0,,2014-12-31,2023-05-12T00:00:00Z,38.0903986203531,100.0,,,,,,,,,,,59.0909090909091,58218.0,,60.1981181586445,68.9814814814815,8.03571428571429,33.6538461538462,3.02604085451427,,75.0,14.2857142857143,42.6229508196721,64.7435897435898,12.1794871794872,100.0,14.0,,35.0393700787402,37.828947368421,0.0,36.8421052631579,,,,,59.0909090909091,,
250,CB.N,4135000000.0,,2015-12-31,2022-08-11T00:00:00Z,37.5943379640365,100.0,,,,,,,5000.0,,,,59.8360655737705,55948.0,17.8379496308707,65.2986182533649,82.2727272727273,4.31034482758621,41.588785046729,2.92936802973978,885045.6,75.0,14.2857142857143,16.1016949152542,60.3896103896104,7.14285714285714,100.0,14.0,387.454840567569,37.7483443708609,40.0584795321637,0.0,48.8304093567251,,,,,57.8488372093023,,
251,CB.N,3861000000.0,,2016-12-31,2024-01-19T00:00:00Z,49.1367421218028,100.0,,,,,,,5100.0,,,,62.8787878787879,97024.0,10.7907956417078,74.2074760938858,85.6617647058823,39.2307692307692,43.75,3.07310274927151,918583.2,75.0,17.6470588235294,36.8852459016393,70.3947368421053,4.60526315789474,100.0,17.0,221.715444064361,38.031914893617,46.0591133004926,8.46153846153846,74.6305418719212,,,,,58.578431372549,,
252,CB.N,3962000000.0,,2017-12-31,2024-01-19T00:00:00Z,49.6398454009146,100.0,,,,,,,4600.0,39668.7351134512,36453.6,,60.4166666666667,83272.0,10.6687623885035,72.8717904192665,85.1973684210526,39.375,46.0629921259842,2.57903865213082,918950.4,75.0,18.75,41.044776119403,75.625,5.625,100.0,16.0,185.827552031715,37.0558375634518,44.8356807511737,4.49438202247191,69.7183098591549,,,,,58.9201877934272,,
253,CB.N,4454000000.0,,2018-12-31,2023-11-24T00:00:00Z,51.9372241480834,81.25,,,1.0,,,,4100.0,43220.9029456061,35539.2,,72.9885057471264,73238.0,10.6818043093451,69.7817271016776,84.8765432098765,35.0,43.5251798561151,2.23518281145089,822268.8,75.0,20.0,47.3958333333333,86.4341085271318,4.26356589147287,100.0,15.0,255.203320515168,36.7149758454106,40.7834101382488,4.28571428571429,71.6589861751152,,,,,57.8341013824885,,
254,CB.N,3533000000.0,,2019-12-31,2023-03-29T00:00:00Z,50.8807448745156,100.0,,,,,,,4300.0,,,,60.8108108108108,70625.0,10.6003971498657,66.5030889140854,80.9895833333333,33.9622641509434,38.6627906976744,2.06240509286298,,75.0,21.4285714285714,48.6363636363636,82.4503311258278,4.96688741721854,100.0,14.0,271.052096717673,35.7142857142857,32.9875518672199,24.6212121212121,70.3319502074689,,,,,57.2614107883817,,
255,CB.N,8525000000.0,,2020-12-31,2023-12-13T00:00:00Z,48.919178806023,40.2439024390244,,,,,,,1050.0,,,,80.7692307692308,55140.0,2.44485191976441,68.2431881843647,88.8095238095238,32.9059829059829,43.5828877005348,1.53192198699783,,75.0,21.4285714285714,64.5985401459854,84.25,5.75,100.0,14.0,,34.1666666666667,24.1176470588235,29.7385620915033,51.1764705882353,,,,,56.4705882352941,,
256,CB.N,5246000000.0,,2021-12-31,2024-10-25T00:00:00Z,48.7246381503182,64.1025641025641,,,,,,,,,,,52.0491803278688,51273.0,,64.6282558506251,78.3057851239669,38.6524822695035,33.7053571428571,1.25456947808853,,75.0,23.0769230769231,61.2582781456954,81.219512195122,6.09756097560976,100.0,13.0,,32.9044117647059,32.0205479452055,27.7777777777778,51.027397260274,,,,,55.3082191780822,,
257,CB.N,9028000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,TXN.OQ,2821000000.0,,2013-12-31,2023-04-07T00:00:00Z,87.9233844692416,100.0,,,,,,92.3,32344.0,,,53800000.0,,2326888.0,1558.57213191315,98.5103832428319,96.6216216216216,99.3150684931507,99.375,190.65038918476,11289142.0,100.0,36.3636363636364,69.7653429602888,89.3039918116684,24.7185261003071,100.0,11.0,2399.73699303564,93.6046511627907,97.2826086956522,77.8688524590164,93.8888888888889,,,37.12,,67.2222222222222,1036800.0,32.4
259,TXN.OQ,2986000000.0,,2014-12-31,2023-05-12T00:00:00Z,83.5958679854324,100.0,,,,,,89.638,32599.0,,,48100000.0,,2399183.0,1461.57509367574,98.5458059150293,96.7105263157895,99.3243243243243,99.390243902439,183.915906477578,10761612.0,97.0,36.3636363636364,59.7806215722121,54.2988741044012,32.1903787103378,12.0,11.0,2171.10172479877,92.6966292134831,95.1612903225807,89.2307692307693,96.195652173913,,,38.54,,64.2857142857143,979694.8,31.6
260,TXN.OQ,3595000000.0,,2015-12-31,2023-04-07T00:00:00Z,84.7941034473392,100.0,,,,,,85.109,33437.0,,,47100000.0,,2408435.0,1412.24911538462,97.8432653903044,95.5696202531646,99.3055555555556,98.2558139534884,185.264230769231,10625201.182,84.0,41.6666666666667,57.8175895765472,66.8811274509804,30.6066176470588,12.0,12.0,2314.31792307692,94.6808510638298,94.5,84.4594594594595,96.5,,,38.009,,60.9375,980247.9,32.7
261,TXN.OQ,3682000000.0,,2016-12-31,2024-07-19T00:00:00Z,86.967322064406,100.0,,,,,,84.251,32130.0,,,45700000.0,,2396160.0,1317.38967838444,96.8261913842577,94.0217391304348,99.3421052631579,96.4285714285714,179.219147344802,10264800.0,97.0,41.6666666666667,57.8668683812405,78.9889078498293,31.3353242320819,13.0,12.0,2412.14659685864,94.5454545454545,93.4782608695652,88.1720430107527,95.2173913043478,,,37.5322,,58.6363636363636,997491.0,33.4
262,TXN.OQ,5580000000.0,,2017-12-31,2024-07-19T00:00:00Z,84.5300087150869,100.0,,,,,,89.951,36720.0,83900.0588797405,869213.0,,,2418410.0,1170.20921061426,97.2726203194953,94.2708333333333,99.3589743589744,97.6190476190476,161.647617137892,10360100.0,96.0,30.7692307692308,58.3561643835616,62.2081043956044,36.040521978022,13.0,13.0,2519.83156206136,95.8677685950413,94.1860465116279,86.7021276595745,96.5116279069768,,,37.3831,,58.9147286821705,1087530.0,36.6
263,TXN.OQ,5017000000.0,,2018-12-31,2024-09-12T00:00:00Z,86.3326036187328,100.0,,,,,,89.648,37190.0,125786.780848939,1335781.924,,,2283470.0,1150.20440699442,95.757252007252,93.1818181818182,95.4545454545455,98.7179487179487,144.669982260517,10619414.17838,97.0,40.0,59.720605355064,74.8833333333333,35.45,14.0,10.0,2493.08863405981,95.5223880597015,93.1159420289855,87.0535714285714,98.1884057971015,,100.0,37.28252,,56.5217391304348,926528.0,31.0
264,TXN.OQ,5595000000.0,,2019-12-31,2024-09-12T00:00:00Z,90.441900903729,100.0,,,,,,90.076,37080.0,145200.000015544,1519448.27,,,2070250.0,1228.02774525481,98.0748762885386,99.6350364963504,96.1904761904762,98.9130434782609,143.93714802197,10464519.76472,100.0,40.0,62.0402802101576,92.9436126154826,43.2781140490602,12.0,10.0,2833.90113328235,94.0789473684211,94.311377245509,87.1212121212121,95.5089820359281,22.8,100.0,37.176,,58.3832335329341,880245.3,30.3
265,TXN.OQ,7769000000.0,,2020-12-31,2024-09-12T00:00:00Z,85.1581353790372,100.0,,,,,,89.91,42220.0,150151.257825579,1607612.4,,,2133620.0,1283.45204342715,97.6049830738354,99.6932515337423,95.2586206896552,98.5029940119761,147.54283936104,10706619.6,99.0,36.3636363636364,84.75935828877,61.139661426844,44.0598548972189,100.0,11.0,2517.11499896273,93.4659090909091,91.3157894736842,84.0909090909091,99.7368421052632,,100.0,,,57.8947368421053,900000.0,30.0
266,TXN.OQ,8749000000.0,,2021-12-31,2024-10-25T00:00:00Z,79.2469766155259,100.0,,,,,,89.63416,43817.0,159316.236740598,1827100.8,,,2302780.0,1112.73440907109,97.8747706627288,99.738219895288,95.7692307692308,98.6910994764398,125.533035324902,11468390.4,99.0,33.3333333333333,85.2134949920928,35.7266685928922,47.081768275065,100.0,12.0,3325.33798517226,82.0,91.1483253588517,79.2134831460674,99.7607655502392,,100.0,36.7,,55.2631578947369,1150100.0,37.1
267,TXN.OQ,6510000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,MDLZ.OQ,2184000000.0,,2013-12-31,2022-08-17T00:00:00Z,78.1219746375344,28.5714285714286,,,1.0,,1.0,90.0,,,,,14.5161290322581,2068210.0,,78.1603359224327,76.1261261261261,57.258064516129,84.375,58.5911782203462,26560184.4,82.0,27.2727272727273,40.884476534296,90.7369498464688,59.4165813715456,100.0,11.0,,97.5806451612903,75.5639097744361,76.4285714285714,54.6153846153846,,,,,69.1176470588235,,
269,MDLZ.OQ,7267000000.0,,2014-12-31,2023-05-12T00:00:00Z,75.6235409301733,73.0769230769231,,,,1.0,,,,,,,9.61538461538461,1827194.0,,81.1081672742832,76.0869565217391,60.4838709677419,90.2542372881356,53.358077327415,40789184.4,75.0,23.0769230769231,57.8610603290676,62.2824974411464,75.3838280450358,100.0,13.0,,99.609375,65.0735294117647,62.987012987013,85.5555555555556,,,,,69.4244604316547,,
270,MDLZ.OQ,1635000000.0,,2015-12-31,2022-08-11T00:00:00Z,71.5817014077135,76.0869565217391,,,,,,,,,,,16.6666666666667,1690650.0,607.673100283439,87.2925974488474,83.4615384615385,63.28125,95.9259259259259,57.047172357943,21724837.2,75.0,25.0,55.8631921824104,31.4031862745098,78.7683823529412,100.0,12.0,,93.5064935064935,70.9580838323353,61.5789473684211,83.2335329341317,,,,,66.0714285714286,,
271,MDLZ.OQ,2828000000.0,,2016-12-31,2024-01-19T00:00:00Z,70.4127535356139,19.6428571428571,,,1.0,,1.0,,,,,,21.7948717948718,1698099.0,667.361030744898,87.5094145975605,82.6241134751773,92.0,91.4965986394558,65.5054970489527,21535354.8,,30.7692307692308,77.0801815431165,36.070819112628,76.0452218430034,100.0,13.0,,92.4418604651163,69.6236559139785,59.2920353982301,59.4086021505376,,,,,62.7659574468085,,
272,MDLZ.OQ,3317000000.0,,2017-12-31,2024-01-19T00:00:00Z,70.0731962000241,21.4285714285714,,,1.0,,,,353679.0,,,,24.4186046511628,1631243.0,612.449799196787,86.9272730868932,84.9693251533742,90.6976744186047,88.109756097561,62.9920837194934,18277736.4,,23.0769230769231,74.9315068493151,21.823489010989,82.5034340659341,100.0,13.0,,92.4479166666667,86.7788461538462,60.6299212598425,59.6153846153846,35.0,93.3,,,61.7788461538462,,
273,MDLZ.OQ,3929000000.0,,2018-12-31,2023-07-07T00:00:00Z,69.5288807137459,100.0,,,,,,,363050.0,,,,19.8275862068966,1715882.0,591.178965224767,85.7895123029302,83.9712918660287,87.8378378378378,87.1980676328502,66.1532115043565,17904600.0,,23.0769230769231,74.2142025611176,23.5166666666667,86.5833333333333,100.0,13.0,,93.2735426008969,80.7851239669421,61.0119047619048,57.2314049586777,35.0,91.0,,,60.3305785123967,,
274,MDLZ.OQ,3555000000.0,,2019-12-31,2024-09-12T00:00:00Z,78.3494684613959,73.6111111111111,,,1.0,,,,325955.0,35589.2362600831,639950.4,,20.1298701298701,1795191.0,563.08953146745,89.2485123299077,84.3023255813953,88.2142857142857,94.4015444015444,69.3981366939848,17981571.6,,23.0769230769231,92.8196147110333,29.2609111181905,84.1828607836891,100.0,13.0,2706.04608009896,92.910447761194,85.9861591695502,81.0096153846154,95.6747404844291,37.0,93.9,,,60.3806228373702,,
275,MDLZ.OQ,4300000000.0,,2020-12-31,2024-09-12T00:00:00Z,75.8153093724217,22.3684210526316,,,,,,,284554.0,99974.4621834795,1891299.6,,23.0392156862745,1613495.0,557.164892216245,88.2039583167112,82.4590163934426,86.8263473053892,94.2244224422442,60.7010646702532,18917827.2,,25.0,76.0026737967914,15.2509068923821,87.3488512696493,100.0,12.0,3498.7397012904,92.8802588996764,90.3273809523809,82.520325203252,95.3731343283582,38.0,94.4,,,58.7797619047619,,
276,MDLZ.OQ,2717000000.0,,2021-12-31,2024-09-11T00:00:00Z,79.5602092080005,15.0,,,1.0,1.0,,,275203.0,133559.469851185,2542665.6,,26.2962962962963,1536110.0,500.626740947075,87.2658910807305,79.4034090909091,84.6774193548387,95.6460674157303,53.4856197771588,19037703.6,,25.0,76.1992619926199,36.0156024270442,84.5564865645767,100.0,12.0,1740.94707520891,92.7170868347339,95.9424083769634,82.4414715719064,94.8818897637795,39.0,97.3,,,56.151832460733,,
277,MDLZ.OQ,4959000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,BRO.N,206896000.0,,2013-12-31,2022-08-17T00:00:00Z,43.4777137399978,100.0,,,,,,,,,,,,7076.03,,19.1275167785235,0.0,0.0,0.0,,,75.0,16.6666666666667,0.0,56.4483111566018,97.1340839303992,,12.0,,84.8739495798319,34.5637583892617,0.0,48.9864864864865,,,,,0.0,,
279,BRO.N,243318000.0,,2014-12-31,2022-08-10T00:00:00Z,40.7376738122275,100.0,,,,,,,,,,,,8472.8,,18.9473684210526,0.0,0.0,0.0,,,75.0,16.6666666666667,0.0,48.157625383828,97.1340839303992,,12.0,,89.3700787401575,34.5394736842105,0.0,41.4473684210526,,,,,0.0,,
280,BRO.N,257491000.0,,2015-12-31,2022-08-11T00:00:00Z,37.388819500923,100.0,,,,,,,,,,,,8709.33,,19.8245614035088,0.0,0.0,0.0,,,75.0,16.6666666666667,0.0,59.2830882352941,96.6605392156863,,12.0,,37.7483443708609,31.8713450292398,0.0,38.5964912280702,,,,,0.0,,
281,BRO.N,399630000.0,,2016-12-31,2024-01-19T00:00:00Z,38.5981891934206,100.0,,,,,,,,,,,,8944.85,,20.3940886699507,0.0,0.0,0.0,,,100.0,16.6666666666667,0.0,62.3506825938567,95.6484641638225,,12.0,,38.031914893617,35.7142857142857,0.0,37.6847290640394,,,,,0.0,,
282,BRO.N,344255000.0,,2017-12-31,2024-01-19T00:00:00Z,41.4853854896484,16.6666666666667,,,,,,,,,,,,7968.42,,18.7323943661972,0.0,0.0,0.0,,,100.0,16.6666666666667,0.0,78.6229395604396,95.0721153846154,,12.0,,37.0558375634518,26.5258215962441,0.0,38.0281690140845,,,,,0.0,,
283,BRO.N,398514000.0,,2018-12-31,2023-03-29T00:00:00Z,45.6942794511603,100.0,,,,,,,,,,,,8370.44,,17.5576036866359,0.0,0.0,0.0,,,100.0,14.2857142857143,0.0,82.55,95.1,,14.0,,36.7149758454106,29.2626728110599,0.0,58.9861751152074,,,,,0.0,,
284,BRO.N,480483000.0,,2019-12-31,2023-03-29T00:00:00Z,31.3021100522023,100.0,,,,,,,,,,,,8929.75,,16.804979253112,0.0,0.0,0.0,,,,14.2857142857143,0.0,31.363491557821,94.8869066581714,,14.0,,35.7142857142857,29.253112033195,0.0,54.3568464730291,,,,,57.2614107883817,,
285,BRO.N,587104000.0,,2020-12-31,2024-03-29T00:00:00Z,30.7089835487161,100.0,,,,,,,,,,,,7170.1,,17.6638655462185,7.14285714285714,0.0,0.0,,,75.0,15.3846153846154,6.21657754010695,28.0380894800484,63.2557436517533,,13.0,,34.1666666666667,32.7450980392157,29.7385620915033,51.1764705882353,,,,,56.4705882352941,,
286,BRO.N,671800000.0,,2021-12-31,2024-03-29T00:00:00Z,31.2574302238801,100.0,,,,,,,,,,,,6468.45,,16.9186573078229,7.02479338842975,0.0,0.0,,,100.0,16.6666666666667,6.87928307854507,34.9754406240971,58.7113550996822,,12.0,,32.9044117647059,28.2534246575343,27.7777777777778,51.027397260274,,,,,55.3082191780822,,
287,BRO.N,870500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
